frame_idx;frame_time;movement_code;is_washing;dataset;annotator;video;L_x_0;L_y_0;L_z_0;L_x_1;L_y_1;L_z_1;L_x_2;L_y_2;L_z_2;L_x_3;L_y_3;L_z_3;L_x_4;L_y_4;L_z_4;L_x_5;L_y_5;L_z_5;L_x_6;L_y_6;L_z_6;L_x_7;L_y_7;L_z_7;L_x_8;L_y_8;L_z_8;L_x_9;L_y_9;L_z_9;L_x_10;L_y_10;L_z_10;L_x_11;L_y_11;L_z_11;L_x_12;L_y_12;L_z_12;L_x_13;L_y_13;L_z_13;L_x_14;L_y_14;L_z_14;L_x_15;L_y_15;L_z_15;L_x_16;L_y_16;L_z_16;L_x_17;L_y_17;L_z_17;L_x_18;L_y_18;L_z_18;L_x_19;L_y_19;L_z_19;L_x_20;L_y_20;L_z_20;L_cx;L_cy;L_scale;R_x_0;R_y_0;R_z_0;R_x_1;R_y_1;R_z_1;R_x_2;R_y_2;R_z_2;R_x_3;R_y_3;R_z_3;R_x_4;R_y_4;R_z_4;R_x_5;R_y_5;R_z_5;R_x_6;R_y_6;R_z_6;R_x_7;R_y_7;R_z_7;R_x_8;R_y_8;R_z_8;R_x_9;R_y_9;R_z_9;R_x_10;R_y_10;R_z_10;R_x_11;R_y_11;R_z_11;R_x_12;R_y_12;R_z_12;R_x_13;R_y_13;R_z_13;R_x_14;R_y_14;R_z_14;R_x_15;R_y_15;R_z_15;R_x_16;R_y_16;R_z_16;R_x_17;R_y_17;R_z_17;R_x_18;R_y_18;R_z_18;R_x_19;R_y_19;R_z_19;R_x_20;R_y_20;R_z_20;R_cx;R_cy;R_scale;L_nx_0;L_ny_0;L_nx_1;L_ny_1;L_nx_2;L_ny_2;L_nx_3;L_ny_3;L_nx_4;L_ny_4;L_nx_5;L_ny_5;L_nx_6;L_ny_6;L_nx_7;L_ny_7;L_nx_8;L_ny_8;L_nx_9;L_ny_9;L_nx_10;L_ny_10;L_nx_11;L_ny_11;L_nx_12;L_ny_12;L_nx_13;L_ny_13;L_nx_14;L_ny_14;L_nx_15;L_ny_15;L_nx_16;L_ny_16;L_nx_17;L_ny_17;L_nx_18;L_ny_18;L_nx_19;L_ny_19;L_nx_20;L_ny_20;L_tip0_wrist_dist;L_tip1_wrist_dist;L_tip2_wrist_dist;L_tip3_wrist_dist;L_tip4_wrist_dist;L_angle_index_pip;L_angle_middle_pip;L_angle_ring_pip;L_angle_pinky_pip;L_angle_thumb_pip;R_nx_0;R_ny_0;R_nx_1;R_ny_1;R_nx_2;R_ny_2;R_nx_3;R_ny_3;R_nx_4;R_ny_4;R_nx_5;R_ny_5;R_nx_6;R_ny_6;R_nx_7;R_ny_7;R_nx_8;R_ny_8;R_nx_9;R_ny_9;R_nx_10;R_ny_10;R_nx_11;R_ny_11;R_nx_12;R_ny_12;R_nx_13;R_ny_13;R_nx_14;R_ny_14;R_nx_15;R_ny_15;R_nx_16;R_ny_16;R_nx_17;R_ny_17;R_nx_18;R_ny_18;R_nx_19;R_ny_19;R_nx_20;R_ny_20;R_tip0_wrist_dist;R_tip1_wrist_dist;R_tip2_wrist_dist;R_tip3_wrist_dist;R_tip4_wrist_dist;R_angle_index_pip;R_angle_middle_pip;R_angle_ring_pip;R_angle_pinky_pip;R_angle_thumb_pip;L_nvx_0;L_nvy_0;L_nvx_1;L_nvy_1;L_nvx_2;L_nvy_2;L_nvx_3;L_nvy_3;L_nvx_4;L_nvy_4;L_nvx_5;L_nvy_5;L_nvx_6;L_nvy_6;L_nvx_7;L_nvy_7;L_nvx_8;L_nvy_8;L_nvx_9;L_nvy_9;L_nvx_10;L_nvy_10;L_nvx_11;L_nvy_11;L_nvx_12;L_nvy_12;L_nvx_13;L_nvy_13;L_nvx_14;L_nvy_14;L_nvx_15;L_nvy_15;L_nvx_16;L_nvy_16;L_nvx_17;L_nvy_17;L_nvx_18;L_nvy_18;L_nvx_19;L_nvy_19;L_nvx_20;L_nvy_20;R_nvx_0;R_nvy_0;R_nvx_1;R_nvy_1;R_nvx_2;R_nvy_2;R_nvx_3;R_nvy_3;R_nvx_4;R_nvy_4;R_nvx_5;R_nvy_5;R_nvx_6;R_nvy_6;R_nvx_7;R_nvy_7;R_nvx_8;R_nvy_8;R_nvx_9;R_nvy_9;R_nvx_10;R_nvy_10;R_nvx_11;R_nvy_11;R_nvx_12;R_nvy_12;R_nvx_13;R_nvy_13;R_nvx_14;R_nvy_14;R_nvx_15;R_nvy_15;R_nvx_16;R_nvy_16;R_nvx_17;R_nvy_17;R_nvx_18;R_nvy_18;R_nvx_19;R_nvy_19;R_nvx_20;R_nvy_20
250;8333.333333333334;1.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;169.7479248046875;42.64149069786072;4.125686103861881e-08;159.05611038208008;36.464645862579346;-0.0024168172385543585;146.16673469543457;34.30082559585571;-0.0064852358773350716;136.8994903564453;34.17324900627136;-0.010603862814605236;131.84694290161133;35.0760555267334;-0.015599124133586884;142.47296333312988;42.371588945388794;-0.013154508545994759;133.71596336364746;50.894622802734375;-0.023000091314315796;133.97136688232422;52.92884945869446;-0.029541652649641037;136.61581993103027;52.038620710372925;-0.03246762230992317;146.8252944946289;49.73650574684143;-0.015429073013365269;137.6308250427246;58.1967294216156;-0.022169118747115135;139.18336868286133;57.93922662734985;-0.02491103671491146;143.11150550842285;55.51729202270508;-0.026646779850125313;151.88916206359863;56.43240451812744;-0.017381763085722923;143.27219009399414;63.676908016204834;-0.021762533113360405;144.4572639465332;62.56394147872925;-0.018518837168812752;147.90895462036133;59.85201358795166;-0.016232362017035484;157.09551811218262;62.294762134552;-0.019245656207203865;149.38786506652832;68.10528516769409;-0.021181659772992134;150.41847229003906;66.73593521118164;-0.015864087268710136;153.03607940673828;64.45793867111206;-0.01140268798917532;145.46237218947638;52.68566148621695;26.280666518409618;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9240843491621142;-0.3821885864774505;0.5172524137879561;-0.6172223833164496;0.026801546508144335;-0.6995574437764983;-0.32582437842787465;-0.7044118331998025;-0.5180777769973011;-0.6700593360959097;-0.11374935465401603;-0.39245856012073155;-0.44696008062050324;-0.06815042846146814;-0.4372417761590145;0.009253493335382265;-0.33661826088958197;-0.024620409660872703;0.0518602640537216;-0.11221769194132254;-0.29799651927647164;0.20970046294442893;-0.23892101451143222;0.19990227939815675;-0.08945232341831014;0.10774576567548502;0.24454440185602905;0.1425665147908595;-0.08333814874702737;0.4182255622127586;-0.038245157984828936;0.3758763114167047;0.09309438286776756;0.2726853254164873;0.44265033820802113;0.3656338259763645;0.1493680867759624;0.5867287905607602;0.18858350099648077;0.5346239493249711;0.2881855074701592;0.4479443919981491;38.648677060746046;34.4389666777486;29.585217468919904;27.805444014836947;27.48168806268165;127.06806240896611;33.2012111874762;3.148173270900061;16.022631610156964;171.25896597395632;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.9345297207552106;-2.590247691412553;-1.7096193376931557;-3.315134931895285;-3.690625767056816;-2.8463387694994693;-4.427974968837775;-2.386912006201656;-4.142907469316575;-1.2748755657213817;-5.107801611112608;-0.8502556842750703;-4.325340975788867;4.533849168236893;0.48913049415188536;4.329313881087161;5.601055246474013;1.7370226587157276;-3.4740215246023203;0.23666328179004936;-3.014893609474782;3.081020672352062;1.0818519081282651;1.2891994066734023;5.379851745464525;-1.5509958596952458;-1.7835128286697832;0.96609010164788;-0.9873669075452051;2.5346591197779427;3.112573316647524;-0.08164217845892219;7.384716427279007;-2.97546684403333;-0.35152438505482997;1.4888268276862604;-0.44885366308905744;2.0188515068026494;3.582494682984912;-0.8564776849503308;7.767298947866924;-3.487149408626738
251;8366.666666666668;1.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;172.1107292175293;42.85490870475769;1.3234108564574854e-07;162.71385192871094;37.229061126708984;-0.008077417500317097;150.8922290802002;34.822765588760376;-0.013740522786974907;142.28833198547363;33.39137077331543;-0.01846688613295555;136.45030975341797;31.608717441558838;-0.023602858185768127;147.09052085876465;46.075007915496826;-0.013965225778520107;138.33441734313965;52.43009805679321;-0.023599419742822647;133.57794761657715;56.213765144348145;-0.03063793107867241;130.82284927368164;58.430460691452026;-0.03503275290131569;151.03315353393555;52.56708383560181;-0.014734882861375809;141.75396919250488;59.16823983192444;-0.02303512953221798;136.74781799316406;62.12893009185791;-0.0284411683678627;133.72905731201172;63.80656957626343;-0.03230787813663483;155.49304008483887;57.929431200027466;-0.016082389280200005;146.67622566223145;64.04288291931152;-0.02346610836684704;142.33270645141602;66.49948596954346;-0.024335844442248344;139.66620445251465;67.72722959518433;-0.024547908455133438;160.32955169677734;62.169456481933594;-0.017982589080929756;153.18184852600098;67.60312557220459;-0.023514769971370697;149.6027946472168;69.38693046569824;-0.022682026028633118;146.97031021118164;70.05937099456787;-0.02129211463034153;146.27608889625185;55.0545186655862;28.570248926569064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9042497455194511;-0.42700397858568934;0.5753454607521007;-0.6239167738682295;0.16157157733601474;-0.7081405950933523;-0.13957725468292226;-0.7582414821778121;-0.34391646947452187;-0.8206369249455089;0.028506295643627156;-0.31429585276517585;-0.2779699810640011;-0.09185851392258586;-0.444453295185188;0.04057530201229348;-0.5408857186469727;0.11816284956223636;0.1665041368701495;-0.08706381370276373;-0.15828072465765589;0.14398618566156976;-0.3335032511469271;0.2476146233256239;-0.43916423747263705;0.306334429677937;0.3226066112436165;0.10062609331232406;0.014005365056777177;0.3146057381868501;-0.1380240842483057;0.40059039504251376;-0.23135550763753765;0.4435631961824829;0.4918915070234616;0.2490331055439568;0.2417115667244704;0.43921937603241323;0.11643950878815265;0.5016551251250574;0.024298749258855643;0.5251915153958572;37.391741525165955;44.12807326348835;43.72784961025847;40.88128586167517;37.042184550758215;177.4702828835497;175.17269628452655;174.75470679250375;169.24970113825086;177.9401579322294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.5950381092798929;-1.3444617632471645;1.742791408924339;-0.20083171655339682;4.043100924836112;-0.2574945395056183;5.587413712348572;-1.614889469340287;5.224839225683376;-4.517327665487975;4.267669508929296;2.3448812206666707;5.069702986695064;-0.7112425638335316;-0.21634557078520522;0.9396542603073365;-6.12802373272172;4.283497776693272;3.4393161844928373;0.7546163471567645;4.191473838564472;-1.971428318485775;-2.837467099064846;1.4313703178240145;-10.491357421629807;5.957659920073559;2.341866281627624;-1.2582126443560633;2.9203054141141362;-3.108594720777254;-2.993367787904303;0.7414225087742721;-9.733496715159156;5.126336122979867;1.4772350644632148;-3.4980216129722312;2.7703043984552402;-4.425282435850409;-2.164319766249844;-0.9890647259974128;-7.916602746339106;2.3174137019312417
252;8400.0;1.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;172.72720336914062;43.57506036758423;2.7886665066034766e-07;168.42538833618164;54.28248167037964;-0.005598701536655426;159.99154090881348;61.87147378921509;-0.012493189424276352;152.43404388427734;66.89004421234131;-0.018214190378785133;150.50354957580566;71.8372106552124;-0.024418607354164124;152.0775604248047;57.34100818634033;-0.0206182561814785;139.61883544921875;58.43980550765991;-0.031443677842617035;131.03172302246094;59.147043228149414;-0.03841029852628708;124.60525512695312;59.91908669471741;-0.04286776855587959;150.67069053649902;50.0515615940094;-0.023606227710843086;138.02000045776367;50.10464429855347;-0.031839970499277115;130.1314926147461;50.89924693107605;-0.035676367580890656;124.12596702575684;51.68926119804382;-0.03861941397190094;150.8408546447754;42.722976207733154;-0.026172004640102386;138.55262756347656;42.14514970779419;-0.03336257487535477;131.23394012451172;42.970919609069824;-0.034329891204833984;125.90046882629395;43.74345302581787;-0.03498852252960205;152.08426475524902;35.665955543518066;-0.028927277773618698;142.65671730041504;33.400654792785645;-0.034857019782066345;136.9151210784912;32.88027048110962;-0.03477120399475098;132.34301567077637;32.96334743499756;-0.034125689417123795;143.09001241411482;49.64479310171945;30.25235103539055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9796657099593645;-0.2006367282673197;0.8374680001705773;0.15330010428726062;0.5586847936190642;0.40415638021627875;0.308869596919309;0.5700466416791077;0.2450565628112061;0.7335766244260247;0.29708593557491875;0.254400561318937;-0.11474073406180353;0.29072161683076014;-0.3985901584160372;0.31409955924793437;-0.6110188681050741;0.3396196738884403;0.25058145443030144;0.013445847293458048;-0.16759067585920928;0.015200511070893688;-0.4283475285675905;0.04146632530771189;-0.6268618715343148;0.0675804698263835;0.25620627704581656;-0.2288026106099604;-0.14998453658461872;-0.24790282861493454;-0.39190581504668326;-0.22060677151479008;-0.5682052137935257;-0.19507046143282974;0.2973075491095658;-0.4620744199962613;-0.014322692249369212;-0.5369545755280536;-0.20411277551288326;-0.5541560257911177;-0.35524500990901964;-0.5514098936379256;35.95330202925029;50.82173845123556;49.273932552846645;46.8270373185575;41.75513222850985;179.668114234589;174.4884602177748;170.87030087433467;171.66761425067529;171.60453256563906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
253;8433.333333333334;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;172.33734130859375;43.24127554893494;1.8110287669514946e-07;165.94694137573242;54.05791640281677;-0.001400043722242117;155.9163475036621;58.95890235900879;-0.0030754469335079193;146.60075187683105;59.50093746185303;-0.004955404903739691;140.20873069763184;58.621684312820435;-0.006798796821385622;147.82629013061523;54.04295325279236;-0.0035785799846053123;137.55244255065918;53.24209213256836;-0.009314603172242641;130.7927703857422;52.58916735649109;-0.014018316753208637;125.82216262817383;51.94199323654175;-0.017209315672516823;147.20065116882324;46.721051931381226;-0.006711281836032867;136.48054122924805;45.523409843444824;-0.010062484070658684;130.3736114501953;44.67318892478943;-0.013427052646875381;125.83715438842773;43.82690906524658;-0.01607864536345005;148.04080963134766;39.81084108352661;-0.010035624727606773;137.90888786315918;38.368778228759766;-0.013793233782052994;132.16341018676758;37.665077447891235;-0.014345971867442131;127.9560375213623;37.1406626701355;-0.014758943580091;150.29475212097168;33.65609407424927;-0.013501186855137348;142.64636039733887;31.207841634750366;-0.016404200345277786;138.03173065185547;29.80935573577881;-0.015145677141845226;134.36010360717773;28.735209703445435;-0.013673817738890648;141.6332299368722;44.92073059082031;30.750008526255648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9985074100225075;-0.05461640898250115;0.7906895836500388;0.2971441716575378;0.46449149939566314;0.4565257845766806;0.16154538414899555;0.4741529375051562;-0.04632516566699695;0.44555934709096656;0.20140027566025362;0.2966575652876034;-0.13270849608801474;0.27061330843674136;-0.3525351722056913;0.249379988272951;-0.5141809081190406;0.22833368126471856;0.18105429880441648;0.05854701923167674;-0.1675670659806344;0.01959931985416911;-0.366166353321917;-0.00805013324856552;-0.5136933713353969;-0.03557142186285184;0.20837651765216253;-0.1661752224533747;-0.12111678182245116;-0.21307156245066453;-0.30796153249905245;-0.2359561343449351;-0.4447866218909088;-0.2530102687302303;0.2816754400800868;-0.3663295412407065;0.032947322912174684;-0.4459474846766727;-0.11712189549286198;-0.4914266882930708;-0.23652436790332473;-0.5263582568946282;35.620283456691084;47.32192236110898;46.50387457218813;44.79863394514946;40.653370459822035;178.94012257867678;178.4487010090624;178.88233021086577;179.10980248761587;157.28973544822057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.5652510018942902;4.380609578544557;-1.4033524956161547;4.315322021108316;-2.825798826702032;1.5710821308120548;-4.419726383109403;-2.876811125218545;-8.741451854346092;-8.640518320051743;-2.8705697974399538;1.2677101190599915;-0.5390328607863364;-0.6032492518205634;1.3816495863103762;-1.9415871292495013;2.9051387995810054;-3.3385797787116513;-2.085814668776549;1.3530351581465607;0.0007082963572466183;0.13196426349826268;1.8654352573702055;-1.4854937566883224;3.395055005967537;-3.09455675067706;-1.4348927818096209;1.878821644697571;0.8660326428650268;1.0449379849281004;2.518328476428924;-0.4604808849043504;3.7025577570785084;-1.7381942189220168;-0.4689632708843694;2.8723463626666446;1.418100454846317;2.730212725541426;2.6097264006006387;1.8818801249414063;3.561619260170847;0.7515491022989207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
254;8466.666666666666;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
255;8500.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;171.67699813842773;47.6379919052124;7.932248280440035e-08;165.12500762939453;58.25425386428833;-0.005589984357357025;155.1218032836914;63.850951194763184;-0.010454806499183178;147.49841690063477;65.68668365478516;-0.015369381755590439;141.55360221862793;66.23059272766113;-0.020194606855511665;142.28948593139648;56.059184074401855;-0.0065828836522996426;130.32967567443848;55.221383571624756;-0.014811555854976177;123.21608543395996;55.05151033401489;-0.02225308306515217;118.10578346252441;55.38869619369507;-0.02751033566892147;141.89146995544434;48.867480754852295;-0.010085881687700748;129.36346054077148;48.269827365875244;-0.016898661851882935;121.52715682983398;48.96445870399475;-0.02325785718858242;115.51064491271973;50.312111377716064;-0.027915121987462044;143.23850631713867;42.40473747253418;-0.014588712714612484;130.62838554382324;41.91292762756348;-0.021542921662330627;122.82530784606934;42.7436900138855;-0.024869874119758606;116.6116714477539;44.25925254821777;-0.026915332302451134;146.19568824768066;36.63534879684448;-0.019569754600524902;136.4507293701172;34.673731327056885;-0.02536695823073387;129.9970245361328;34.70152974128723;-0.02585715614259243;124.63955879211426;35.683361291885376;-0.02549942396581173;135.8950696672712;49.18141450200762;35.81520010313024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.9990710192354672;-0.043094065992955954;0.8161321974456494;0.253323709937551;0.5368316681480664;0.409589689587507;0.32397828854652794;0.460845370268781;0.15799248740933808;0.47603191316983373;0.17853917458823337;0.1920349335642305;-0.15539195584017723;0.168642616884032;-0.35401126328491744;0.1638995682030052;-0.49669654653673173;0.17331417034704585;0.16742612831720716;-0.008765377444530514;-0.1823697510468148;-0.025452521094603716;-0.4011680179383241;-0.006057645842774639;-0.5691556851798765;0.03157030736817305;0.20503687341469456;-0.18921231795326923;-0.14705164590125108;-0.2029441927872652;-0.36492220575530365;-0.17974838810294588;-0.5384138065399761;-0.13743220586835841;0.2876046636832609;-0.3503000309655289;0.015514633486507359;-0.40507056035358485;-0.1646799435478486;-0.40429439788205596;-0.3142663127037287;-0.3768805750422854;35.399206023355;54.12899831716104;56.22997554354993;55.16888691276216;48.53281254325999;177.36086983484742;172.20313987393297;171.68936851846195;168.37191543166202;164.3126185422266;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;8533.333333333334;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
257;8566.666666666666;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
258;8600.0;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
259;8633.333333333332;0.0;1.0;DataSet4;Annotator1;2020-06-26_21-26-56_camera104.mp4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
